South Africa	2.458	52.081487805
Somalia	6.3389999999999995	50.895536585
Sierra Leone	4.982	47.402195121999995
Seychelles	2.5	73.03414634100001
Senegal	4.819	58.954073171000005
Rwanda	5.371	55.057121951000006
Niger	7.063	54.265634146000004
Mauritius	1.47	72.967317073
Mauritania	4.533	58.21695122
Malawi	5.99	53.462634146000006
