Congo	4.544	56.960195121999995
Comoros	4.919	60.626268293
Chad	5.981	49.194829268
Central African Republic	4.631	47.618463415
Cape Verde	2.405	73.77404878
Cameroon	4.487	51.062756098
Burundi	4.338	49.877219511999996
Botswana	2.75	53.109512195
Benin	5.287000000000001	55.585585366000004
Angola	5.443	50.653658537
